Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
2018-08-28-CT-day2-50percent-no-auto-expose_D6_04_1_1_Bright_Field_001.jpg,450,23344,51.876,2.110,255,27.213,9.726,6.675,86.579
2018-08-28-CT-day2-50percent-no-auto-expose_D7_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_D7_02_1_1_Bright_Field_001.jpg,80,5910,73.875,0.534,255,31.465,11.389,8.156,96.885
2018-08-28-CT-day2-50percent-no-auto-expose_D7_03_1_1_Bright_Field_001.jpg,62,4799,77.403,0.434,255,32.937,11.676,8.338,87.014
2018-08-28-CT-day2-50percent-no-auto-expose_D7_04_1_1_Bright_Field_001.jpg,81,6242,77.062,0.564,255,33.180,11.794,8.227,97.734
2018-08-28-CT-day2-50percent-no-auto-expose_E2_01_1_1_Bright_Field_001.jpg,727,40895,56.252,3.696,255,28.880,10.041,6.943,86.495
2018-08-28-CT-day2-50percent-no-auto-expose_E2_02_1_1_Bright_Field_001.jpg,859,48888,56.913,4.418,255,28.005,10.078,7.083,84.265
2018-08-28-CT-day2-50percent-no-auto-expose_E2_03_1_1_Bright_Field_001.jpg,699,38535,55.129,3.483,255,27.862,10.086,6.857,89.187
2018-08-28-CT-day2-50percent-no-auto-expose_E2_04_1_1_Bright_Field_001.jpg,846,45780,54.113,4.137,255,27.465,9.942,6.814,92.238
2018-08-28-CT-day2-50percent-no-auto-expose_E3_01_1_1_Bright_Field_001.jpg,370,29409,79.484,2.658,255,34.791,11.809,8.364,105.233
2018-08-28-CT-day2-50percent-no-auto-expose_E3_02_1_1_Bright_Field_001.jpg,626,31463,50.260,2.843,255,26.079,9.606,6.596,91.098
2018-08-28-CT-day2-50percent-no-auto-expose_E3_03_1_1_Bright_Field_001.jpg,617,29850,48.379,2.698,255,26.249,9.495,6.407,91.634
2018-08-28-CT-day2-50percent-no-auto-expose_E3_04_1_1_Bright_Field_001.jpg,673,32488,48.273,2.936,255,26.190,9.486,6.390,95.175
2018-08-28-CT-day2-50percent-no-auto-expose_E4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,18,2295,127.500,0.207,255,40.638,13.538,11.507,83.443
2018-08-28-CT-day2-50percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,16,1867,116.688,0.169,255,39.600,13.538,10.421,79.784
2018-08-28-CT-day2-50percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,873,55217,63.250,4.990,255,30.832,10.415,7.525,91.621
2018-08-28-CT-day2-50percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,1067,65467,61.356,5.917,255,28.822,10.447,7.349,89.066
2018-08-28-CT-day2-50percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,1108,64328,58.058,5.814,255,28.281,10.197,7.116,87.907
2018-08-28-CT-day2-50percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,1181,72198,61.133,6.525,255,29.177,10.350,7.381,94.876
2018-08-28-CT-day2-50percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,13,1431,110.077,0.129,255,37.153,12.669,10.509,79.800
2018-08-28-CT-day2-50percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,17,1740,102.353,0.157,255,36.782,12.894,9.809,91.187
2018-08-28-CT-day2-50percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,20,2832,141.600,0.256,255,43.651,14.321,12.216,91.034
2018-08-28-CT-day2-50percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,186,10574,56.849,0.956,255,27.728,10.186,7.021,93.599
2018-08-28-CT-day2-50percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,159,8377,52.686,0.757,255,27.416,9.809,6.732,88.162
2018-08-28-CT-day2-50percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,181,9853,54.436,0.890,255,28.226,9.829,6.944,90.706
2018-08-28-CT-day2-70percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,1188,59984,50.492,5.421,255,27.184,9.620,6.551,92.741
2018-08-28-CT-day2-70percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,976,49369,50.583,4.462,255,26.295,9.688,6.586,95.786
2018-08-28-CT-day2-70percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,995,48204,48.446,4.356,255,25.886,9.422,6.452,93.840
2018-08-28-CT-day2-70percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,848,42953,50.652,3.882,255,26.414,9.694,6.573,101.346
2018-08-28-CT-day2-70percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,1116,61397,55.015,5.549,255,28.350,9.916,6.875,91.685
2018-08-28-CT-day2-70percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,1098,57985,52.810,5.240,255,26.733,9.814,6.740,90.623
2018-08-28-CT-day2-70percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,1196,61633,51.533,5.570,255,26.951,9.721,6.627,92.604
2018-08-28-CT-day2-70percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,1023,54345,53.123,4.911,255,26.915,9.868,6.742,92.753
2018-08-28-CT-day2-70percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,46,3310,71.957,0.299,255,30.653,10.920,7.990,84.706
2018-08-28-CT-day2-70percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,34,2501,73.559,0.226,255,31.644,11.053,8.113,88.433
2018-08-28-CT-day2-70percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1765,107888,61.126,9.750,255,30.213,10.050,7.567,86.776
2018-08-28-CT-day2-70percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,2148,129275,60.184,11.683,255,28.437,10.067,7.507,90.639
2018-08-28-CT-day2-70percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,2019,122092,60.472,11.034,255,29.296,10.068,7.531,93.309
2018-08-28-CT-day2-70percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,2031,120620,59.389,10.901,255,28.472,9.996,7.460,95.144
2018-08-28-CT-day2-70percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1578,94223,59.710,8.515,255,29.777,10.074,7.357,91.493
2018-08-28-CT-day2-70percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1772,107939,60.914,9.755,255,28.695,10.256,7.448,91.627
2018-08-28-CT-day2-70percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,1781,104768,58.825,9.468,255,28.788,10.140,7.244,92.051
2018-08-28-CT-day2-70percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,1661,97899,58.940,8.848,255,29.153,10.058,7.336,92.372
2018-08-28-CT-day2-70percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,622,46536,74.817,4.206,255,33.103,11.389,8.120,90.700
2018-08-28-CT-day2-70percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,1021,53949,52.839,4.876,255,26.678,9.850,6.715,89.433
2018-08-28-CT-day2-70percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,1019,52502,51.523,4.745,255,27.271,9.610,6.692,91.939
2018-08-28-CT-day2-70percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,1042,52983,50.847,4.788,255,26.633,9.670,6.574,93.442
2018-08-28-CT-day2-70percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,1618,102135,63.124,9.230,255,30.475,10.416,7.508,91.194
2018-08-28-CT-day2-70percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,1652,102994,62.345,9.308,255,29.004,10.423,7.501,89.454
2018-08-28-CT-day2-70percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,1557,92789,59.595,8.386,255,28.782,10.158,7.351,89.771
2018-08-28-CT-day2-70percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1535,95127,61.972,8.597,255,29.155,10.343,7.495,94.463
2018-08-28-CT-day2-70percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1826,113555,62.188,10.263,255,29.769,10.222,7.595,96.564
2018-08-28-CT-day2-70percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,2131,134062,62.910,12.116,255,29.163,10.253,7.712,89.872
2018-08-28-CT-day2-70percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,1908,120779,63.301,10.915,255,29.977,10.335,7.669,88.785
2018-08-28-CT-day2-70percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,1982,121800,61.453,11.008,255,28.954,10.163,7.586,95.538
2018-08-28-CT-day2-70percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,11,1297,117.909,0.117,255,39.408,13.323,10.938,102.140
2018-08-28-CT-day2-70percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_C5_02_1_1_Bright_Field_001.jpg,62,4610,74.355,0.417,255,31.196,11.050,8.362,96.290
2018-08-28-CT-day2-70percent-no-auto-expose_C5_03_1_1_Bright_Field_001.jpg,40,3143,78.575,0.284,255,33.269,11.624,8.376,95.774
2018-08-28-CT-day2-70percent-no-auto-expose_C5_04_1_1_Bright_Field_001.jpg,60,4916,81.933,0.444,255,33.255,11.438,8.898,101.138
2018-08-28-CT-day2-70percent-no-auto-expose_C6_01_1_1_Bright_Field_001.jpg,1677,102782,61.289,9.289,255,29.854,10.122,7.528,94.240
2018-08-28-CT-day2-70percent-no-auto-expose_C6_02_1_1_Bright_Field_001.jpg,1912,118033,61.733,10.667,255,29.140,10.101,7.666,90.446
2018-08-28-CT-day2-70percent-no-auto-expose_C6_03_1_1_Bright_Field_001.jpg,1903,114956,60.408,10.389,255,28.974,10.133,7.468,85.621
2018-08-28-CT-day2-70percent-no-auto-expose_C6_04_1_1_Bright_Field_001.jpg,1994,121869,61.118,11.014,255,29.310,10.109,7.568,95.675
2018-08-28-CT-day2-70percent-no-auto-expose_C7_01_1_1_Bright_Field_001.jpg,1187,72692,61.240,6.570,255,29.759,10.423,7.306,98.191
2018-08-28-CT-day2-70percent-no-auto-expose_C7_02_1_1_Bright_Field_001.jpg,1488,87410,58.743,7.900,255,28.078,10.315,7.130,92.349
2018-08-28-CT-day2-70percent-no-auto-expose_C7_03_1_1_Bright_Field_001.jpg,1482,87956,59.350,7.949,255,28.732,10.322,7.183,87.260
2018-08-28-CT-day2-70percent-no-auto-expose_C7_04_1_1_Bright_Field_001.jpg,1547,90820,58.707,8.208,255,28.724,10.266,7.137,90.950
2018-08-28-CT-day2-70percent-no-auto-expose_D2_01_1_1_Bright_Field_001.jpg,409,34287,83.831,3.099,255,35.672,12.080,8.623,106.430
2018-08-28-CT-day2-70percent-no-auto-expose_D2_02_1_1_Bright_Field_001.jpg,602,34143,56.716,3.086,255,27.619,10.096,7.075,93.008
2018-08-28-CT-day2-70percent-no-auto-expose_D2_03_1_1_Bright_Field_001.jpg,509,28559,56.108,2.581,255,27.758,10.076,6.996,84.181
2018-08-28-CT-day2-70percent-no-auto-expose_D2_04_1_1_Bright_Field_001.jpg,537,29740,55.382,2.688,255,27.385,9.946,6.993,91.844
2018-08-28-CT-day2-70percent-no-auto-expose_D3_01_1_1_Bright_Field_001.jpg,1287,80882,62.845,7.310,255,30.322,10.340,7.548,91.890
2018-08-28-CT-day2-70percent-no-auto-expose_D3_02_1_1_Bright_Field_001.jpg,1454,91983,63.262,8.313,255,29.185,10.488,7.564,91.244
2018-08-28-CT-day2-70percent-no-auto-expose_D3_03_1_1_Bright_Field_001.jpg,1498,92664,61.858,8.375,255,29.432,10.347,7.471,89.621
2018-08-28-CT-day2-70percent-no-auto-expose_D3_04_1_1_Bright_Field_001.jpg,1608,97156,60.420,8.781,255,28.993,10.241,7.375,93.446
2018-08-28-CT-day2-70percent-no-auto-expose_D4_01_1_1_Bright_Field_001.jpg,1085,66213,61.026,5.984,255,30.014,10.359,7.293,96.050
2018-08-28-CT-day2-70percent-no-auto-expose_D4_02_1_1_Bright_Field_001.jpg,1322,82429,62.352,7.450,255,29.061,10.439,7.476,89.798
2018-08-28-CT-day2-70percent-no-auto-expose_D4_03_1_1_Bright_Field_001.jpg,1290,76624,59.398,6.925,255,28.786,10.271,7.217,92.173
2018-08-28-CT-day2-70percent-no-auto-expose_D4_04_1_1_Bright_Field_001.jpg,1377,82105,59.626,7.420,255,28.796,10.282,7.249,94.442
2018-08-28-CT-day2-70percent-no-auto-expose_D5_01_1_1_Bright_Field_001.jpg,480,40751,84.898,3.683,255,35.940,12.098,8.732,93.099
2018-08-28-CT-day2-70percent-no-auto-expose_D5_02_1_1_Bright_Field_001.jpg,658,37871,57.555,3.423,255,27.949,10.171,7.126,91.680
2018-08-28-CT-day2-70percent-no-auto-expose_D5_03_1_1_Bright_Field_001.jpg,599,33168,55.372,2.998,255,27.769,10.059,6.918,90.425
2018-08-28-CT-day2-70percent-no-auto-expose_D5_04_1_1_Bright_Field_001.jpg,647,36431,56.308,3.292,255,28.093,10.105,6.997,89.803
2018-08-28-CT-day2-70percent-no-auto-expose_D6_01_1_1_Bright_Field_001.jpg,995,54668,54.943,4.941,255,28.712,9.933,6.859,89.458
2018-08-28-CT-day2-70percent-no-auto-expose_D6_02_1_1_Bright_Field_001.jpg,1134,58081,51.218,5.249,255,26.469,9.758,6.602,91.840
2018-08-28-CT-day2-70percent-no-auto-expose_D6_03_1_1_Bright_Field_001.jpg,1070,52612,49.170,4.755,255,26.321,9.535,6.491,93.750
2018-08-28-CT-day2-70percent-no-auto-expose_D6_04_1_1_Bright_Field_001.jpg,1074,53999,50.278,4.880,255,26.680,9.650,6.545,93.279
2018-08-28-CT-day2-70percent-no-auto-expose_D7_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_D7_02_1_1_Bright_Field_001.jpg,65,5369,82.600,0.485,255,32.975,11.583,8.887,96.924
2018-08-28-CT-day2-70percent-no-auto-expose_D7_03_1_1_Bright_Field_001.jpg,70,5648,80.686,0.510,255,33.277,11.549,8.707,98.168
2018-08-28-CT-day2-70percent-no-auto-expose_D7_04_1_1_Bright_Field_001.jpg,84,6511,77.512,0.588,255,32.252,11.418,8.430,102.068
2018-08-28-CT-day2-70percent-no-auto-expose_E2_01_1_1_Bright_Field_001.jpg,1085,61438,56.625,5.552,255,29.116,10.003,6.989,87.185
2018-08-28-CT-day2-70percent-no-auto-expose_E2_02_1_1_Bright_Field_001.jpg,1162,62318,53.630,5.632,255,26.970,9.875,6.809,85.946
2018-08-28-CT-day2-70percent-no-auto-expose_E2_03_1_1_Bright_Field_001.jpg,1062,56782,53.467,5.132,255,27.189,9.883,6.759,84.992
2018-08-28-CT-day2-70percent-no-auto-expose_E2_04_1_1_Bright_Field_001.jpg,1177,64217,54.560,5.804,255,27.888,9.942,6.868,86.716
2018-08-28-CT-day2-70percent-no-auto-expose_E3_01_1_1_Bright_Field_001.jpg,872,47672,54.670,4.308,255,28.108,9.877,6.882,91.785
2018-08-28-CT-day2-70percent-no-auto-expose_E3_02_1_1_Bright_Field_001.jpg,1084,55080,50.812,4.978,255,26.263,9.672,6.612,90.366
2018-08-28-CT-day2-70percent-no-auto-expose_E3_03_1_1_Bright_Field_001.jpg,962,47207,49.072,4.266,255,26.079,9.508,6.485,90.443
2018-08-28-CT-day2-70percent-no-auto-expose_E3_04_1_1_Bright_Field_001.jpg,1161,56930,49.035,5.145,255,26.324,9.457,6.515,90.043
2018-08-28-CT-day2-70percent-no-auto-expose_E4_01_1_1_Bright_Field_001.jpg,1,27,27.000,0.002,255,24.627,7.350,4.677,107.931
2018-08-28-CT-day2-70percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,12,1232,102.667,0.111,255,36.323,12.768,9.808,112.419
2018-08-28-CT-day2-70percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,21,2757,131.286,0.249,255,42.022,14.285,11.438,77.163
2018-08-28-CT-day2-70percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,1250,74322,59.458,6.717,255,29.739,10.164,7.254,89.771
2018-08-28-CT-day2-70percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,1536,92311,60.098,8.343,255,28.495,10.326,7.290,90.485
2018-08-28-CT-day2-70percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,1431,87870,61.405,7.941,255,29.256,10.419,7.367,89.017
2018-08-28-CT-day2-70percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,1599,94929,59.368,8.579,255,28.739,10.218,7.252,94.304
2018-08-28-CT-day2-70percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,18,2566,142.556,0.232,255,44.019,14.975,12.014,100.958
2018-08-28-CT-day2-70percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-70percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,29,3229,111.345,0.292,255,38.737,13.552,10.109,97.729
2018-08-28-CT-day2-70percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,539,31725,58.859,2.867,255,28.769,10.283,7.161,95.338
2018-08-28-CT-day2-70percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,574,33292,58.000,3.009,255,28.006,10.230,7.136,98.502
2018-08-28-CT-day2-70percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,580,31875,54.957,2.881,255,27.842,10.019,6.904,95.125
2018-08-28-CT-day2-70percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,683,36688,53.716,3.316,255,27.456,9.834,6.861,93.588
2018-08-28-CT-day4-100percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,28,1905,68.036,0.172,255,32.069,11.263,7.516,97.093
2018-08-28-CT-day4-100percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,44,2632,59.818,0.238,255,29.684,10.528,7.140,97.530
2018-08-28-CT-day4-100percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,1,35,35.000,0.003,255,28.385,8.906,5.004,92.314
2018-08-28-CT-day4-100percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,238,14174,59.555,1.281,255,29.747,10.533,6.964,83.428
2018-08-28-CT-day4-100percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,247,15248,61.733,1.378,255,29.854,10.541,7.170,94.901
2018-08-28-CT-day4-100percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,1,73,73.000,0.007,255,35.213,11.264,8.252,169.773
2018-08-28-CT-day4-100percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,128,11389,88.977,1.029,255,37.093,12.643,8.586,99.453
2018-08-28-CT-day4-100percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,7,447,63.857,0.040,255,30.523,11.483,6.848,148.191
2018-08-28-CT-day4-100percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,5,422,84.400,0.038,255,33.993,12.702,8.031,109.064
2018-08-28-CT-day4-100percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1286,82071,63.819,7.417,255,30.726,10.912,7.285,94.539
2018-08-28-CT-day4-100percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,1247,79484,63.740,7.183,255,30.667,10.898,7.301,90.661
2018-08-28-CT-day4-100percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,846,58629,69.301,5.299,255,33.720,11.363,7.571,94.882
2018-08-28-CT-day4-100percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,706,51002,72.241,4.609,255,34.093,11.527,7.741,90.351
2018-08-28-CT-day4-100percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1330,73456,55.230,6.639,255,28.215,10.164,6.705,89.235
2018-08-28-CT-day4-100percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1314,73449,55.897,6.638,255,28.748,10.202,6.689,90.689
2018-08-28-CT-day4-100percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,909,60254,66.286,5.445,255,32.186,11.068,7.211,91.162
2018-08-28-CT-day4-100percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,746,48082,64.453,4.345,255,32.142,10.923,7.132,84.678
2018-08-28-CT-day4-100percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,930,51390,55.258,4.644,255,27.890,9.895,6.859,91.544
2018-08-28-CT-day4-100percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,829,46615,56.230,4.213,255,28.304,9.953,6.934,89.767
2018-08-28-CT-day4-100percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,707,43064,60.911,3.892,255,30.465,10.392,7.187,97.908
2018-08-28-CT-day4-100percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,699,48852,69.888,4.415,255,32.623,11.188,7.541,88.006
2018-08-28-CT-day4-100percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,1086,64535,59.424,5.832,255,30.230,10.614,6.958,85.746
2018-08-28-CT-day4-100percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,1225,75316,61.482,6.807,255,30.080,10.752,7.103,91.481
2018-08-28-CT-day4-100percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,716,47674,66.584,4.309,255,32.868,11.128,7.219,94.912
2018-08-28-CT-day4-100percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1043,69355,66.496,6.268,255,32.160,11.052,7.320,90.677
2018-08-28-CT-day4-100percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1070,70489,65.878,6.370,255,31.090,10.892,7.529,90.907
2018-08-28-CT-day4-100percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,1176,81005,68.882,7.321,255,32.086,11.283,7.614,91.467
2018-08-28-CT-day4-100percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,782,59028,75.483,5.335,255,34.734,11.658,8.007,87.253
2018-08-28-CT-day4-100percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,833,62456,74.977,5.644,255,34.348,11.570,7.972,95.167
2018-08-28-CT-day4-100percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,1,48,48.000,0.004,255,26.385,8.992,6.797,133.371
2018-08-28-CT-day4-100percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,3,202,67.333,0.018,255,28.661,10.380,7.430,102.908
2018-08-28-CT-day4-100percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,20,1203,60.150,0.109,255,29.789,10.878,6.859,90.532
2018-08-28-CT-day4-100percent-no-auto-expose_C5_02_1_1_Bright_Field_001.jpg,11,619,56.273,0.056,255,29.347,10.664,6.743,92.971
2018-08-28-CT-day4-100percent-no-auto-expose_C5_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_C5_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_C6_01_1_1_Bright_Field_001.jpg,1137,72565,63.821,6.558,255,30.697,10.823,7.292,88.248
2018-08-28-CT-day4-100percent-no-auto-expose_C6_02_1_1_Bright_Field_001.jpg,1230,79281,64.456,7.165,255,30.660,10.908,7.337,91.343
2018-08-28-CT-day4-100percent-no-auto-expose_C6_03_1_1_Bright_Field_001.jpg,727,51541,70.895,4.658,255,34.003,11.404,7.633,93.616
2018-08-28-CT-day4-100percent-no-auto-expose_C6_04_1_1_Bright_Field_001.jpg,730,55521,76.056,5.018,255,34.278,11.545,7.966,87.435
2018-08-28-CT-day4-100percent-no-auto-expose_C7_01_1_1_Bright_Field_001.jpg,952,54653,57.409,4.939,255,28.435,10.060,7.050,92.024
2018-08-28-CT-day4-100percent-no-auto-expose_C7_02_1_1_Bright_Field_001.jpg,1294,70090,54.165,6.334,255,28.110,10.041,6.667,87.443
2018-08-28-CT-day4-100percent-no-auto-expose_C7_03_1_1_Bright_Field_001.jpg,934,55456,59.375,5.012,255,29.414,10.249,7.141,93.840
2018-08-28-CT-day4-100percent-no-auto-expose_C7_04_1_1_Bright_Field_001.jpg,1070,69005,64.491,6.236,255,31.385,10.886,7.245,83.307
2018-08-28-CT-day4-100percent-no-auto-expose_D2_01_1_1_Bright_Field_001.jpg,8,497,62.125,0.045,255,30.713,9.977,7.746,117.325
2018-08-28-CT-day4-100percent-no-auto-expose_D2_02_1_1_Bright_Field_001.jpg,15,1103,73.533,0.100,255,32.192,10.708,8.560,76.433
2018-08-28-CT-day4-100percent-no-auto-expose_D2_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_D2_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
